user_id,timestamp,heart_rate,activity,heart_rate_variability,steps,calories,stress_level,anomaly
user_001,2023-01-09 18:30:00,102,1,61.8,542,89,3,0
user_001,2023-01-09 19:00:00,86,1,54.7,265,74,7,0
user_001,2023-01-09 19:30:00,96,1,60.1,856,49,1,0
user_001,2023-01-09 20:00:00,62,0,78.2,0,41,6,0
user_001,2023-01-09 20:30:00,63,0,54.1,118,41,5,0
user_001,2023-01-09 21:00:00,68,1,61.3,0,29,6,0
user_001,2023-01-09 21:30:00,65,0,67.9,416,46,3,0
user_001,2023-01-09 22:00:00,73,1,62.9,249,14,4,0
user_001,2023-01-09 22:30:00,68,0,71.5,95,10,0,0
user_001,2023-01-09 23:00:00,63,0,69.0,15,42,4,0
user_001,2023-01-09 23:30:00,63,0,73.5,268,38,4,0
user_001,2023-01-10 00:00:00,53,4,73.0,237,10,1,0
user_001,2023-01-10 00:30:00,49,4,70.6,45,27,0,0
user_001,2023-01-10 01:00:00,51,4,66.5,0,34,1,0
user_001,2023-01-10 01:30:00,48,4,64.6,238,49,0,0
user_001,2023-01-10 02:00:00,57,4,74.2,0,42,0,0
user_001,2023-01-10 02:30:00,54,4,80.4,0,21,0,0
user_001,2023-01-10 03:00:00,52,4,74.3,119,21,2,0
user_001,2023-01-10 03:30:00,52,4,62.2,15,21,2,0
user_001,2023-01-10 04:00:00,55,4,79.7,116,10,0,0
user_001,2023-01-10 04:30:00,50,4,75.1,0,10,0,0
user_001,2023-01-10 05:00:00,50,4,59.9,0,10,0,0
user_001,2023-01-10 05:30:00,49,4,62.2,107,41,0,0
user_001,2023-01-10 06:00:00,49,4,67.5,0,49,0,0
user_001,2023-01-10 06:30:00,49,4,76.1,119,27,2,0
user_001,2023-01-10 07:00:00,97,1,59.7,806,89,4,0
user_001,2023-01-10 07:30:00,96,1,59.9,507,96,2,0
user_001,2023-01-10 08:00:00,99,1,49.8,675,72,5,0
user_001,2023-01-10 08:30:00,133,3,52.4,0,90,5,0
user_001,2023-01-10 09:00:00,69,0,80.3,35,30,8,0
user_001,2023-01-10 09:30:00,83,1,74.6,301,47,3,0
user_001,2023-01-10 10:00:00,68,1,60.4,470,38,5,0
user_001,2023-01-10 10:30:00,61,0,59.1,192,61,4,0
user_001,2023-01-10 11:00:00,62,0,70.6,268,41,6,0
user_001,2023-01-10 11:30:00,82,1,62.2,369,22,8,0
user_001,2023-01-10 12:00:00,71,1,65.9,351,47,4,0
user_001,2023-01-10 12:30:00,74,1,67.7,398,80,5,0
user_001,2023-01-10 13:00:00,69,0,65.9,264,63,6,0
user_001,2023-01-10 13:30:00,67,0,68.0,0,97,7,0
user_001,2023-01-10 14:00:00,69,0,68.2,206,46,6,0
user_001,2023-01-10 14:30:00,65,0,62.4,472,118,7,0
user_001,2023-01-10 15:00:00,64,0,59.5,0,50,8,0
user_001,2023-01-10 15:30:00,57,0,65.7,102,65,5,0
user_001,2023-01-10 16:00:00,64,0,72.1,310,59,7,0
user_001,2023-01-10 16:30:00,76,1,70.0,287,52,9,0
user_001,2023-01-10 17:00:00,66,0,72.6,0,44,8,0
user_001,2023-01-10 17:30:00,80,1,70.2,390,54,7,0
user_001,2023-01-10 18:00:00,110,2,56.7,120,59,5,0
user_001,2023-01-10 18:30:00,95,1,58.4,546,45,5,0
user_001,2023-01-10 19:00:00,109,2,55.8,644,50,3,0
user_001,2023-01-10 19:30:00,85,1,46.7,519,98,0,0
user_001,2023-01-10 20:00:00,70,0,58.4,329,50,2,0
user_001,2023-01-10 20:30:00,64,0,67.7,64,45,0,0
user_001,2023-01-10 21:00:00,63,0,61.9,0,10,2,0
user_001,2023-01-10 21:30:00,72,0,69.0,272,76,1,0
user_001,2023-01-10 22:00:00,64,0,81.0,0,19,0,0
user_001,2023-01-10 22:30:00,63,0,69.3,275,34,3,0
user_001,2023-01-10 23:00:00,65,0,74.0,59,43,1,0
user_001,2023-01-10 23:30:00,67,0,57.3,157,70,3,0
user_002,2023-01-01 00:00:00,58,4,72.3,0,10,2,0
user_002,2023-01-01 00:30:00,51,4,84.0,0,25,0,0
user_002,2023-01-01 01:00:00,52,4,75.2,0,10,1,0
user_002,2023-01-01 01:30:00,53,4,80.4,0,62,1,0
user_002,2023-01-01 02:00:00,48,4,59.8,0,10,3,0
user_002,2023-01-01 02:30:00,58,4,97.0,83,62,5,0
user_002,2023-01-01 03:00:00,52,4,73.6,169,27,1,0
user_002,2023-01-01 03:30:00,54,4,85.2,445,29,0,0
user_002,2023-01-01 04:00:00,56,4,85.7,0,10,1,0
user_002,2023-01-01 04:30:00,49,4,88.0,0,23,4,0
user_002,2023-01-01 05:00:00,60,4,87.5,136,29,2,0
user_002,2023-01-01 05:30:00,54,4,79.0,218,10,0,0
user_002,2023-01-01 06:00:00,55,4,63.5,248,10,2,0
user_002,2023-01-01 06:30:00,49,4,63.0,394,30,0,0
user_002,2023-01-01 07:00:00,99,1,74.8,994,99,1,0
user_002,2023-01-01 07:30:00,97,1,63.6,612,131,5,0
user_002,2023-01-01 08:00:00,98,1,66.1,876,88,1,0
user_002,2023-01-01 08:30:00,100,1,59.3,426,79,5,0
user_002,2023-01-01 09:00:00,73,0,72.9,287,36,1,0
user_002,2023-01-01 09:30:00,70,0,85.8,321,53,7,0
user_002,2023-01-01 10:00:00,65,0,72.3,0,46,6,0
user_002,2023-01-01 10:30:00,72,1,71.9,690,49,1,0
user_002,2023-01-01 11:00:00,63,0,62.1,43,49,7,0
user_002,2023-01-01 11:30:00,69,0,79.4,192,59,4,0
user_002,2023-01-01 12:00:00,79,1,69.3,487,56,0,0
user_002,2023-01-01 12:30:00,76,1,81.2,465,29,4,0
user_002,2023-01-01 13:00:00,65,0,80.4,32,58,7,0
user_002,2023-01-01 13:30:00,71,0,68.0,338,26,3,0
user_002,2023-01-01 14:00:00,71,0,74.5,379,53,5,0
user_002,2023-01-01 14:30:00,66,0,81.8,97,46,3,0
user_002,2023-01-01 15:00:00,85,1,80.6,234,43,7,0
user_002,2023-01-01 15:30:00,71,0,76.2,161,47,7,0
user_002,2023-01-01 16:00:00,67,0,73.6,0,25,5,0
user_002,2023-01-01 16:30:00,67,0,74.0,96,38,8,0
user_002,2023-01-01 17:00:00,67,0,94.7,156,30,6,0
user_002,2023-01-01 17:30:00,69,0,80.1,255,59,6,0
user_002,2023-01-01 18:00:00,134,3,51.2,40,72,0,0
user_002,2023-01-01 18:30:00,89,1,69.4,517,49,1,0
user_002,2023-01-01 19:00:00,114,2,56.7,1100,38,1,0
user_002,2023-01-01 19:30:00,99,1,60.8,615,45,2,0
user_002,2023-01-01 20:00:00,74,0,75.6,135,34,7,0
user_002,2023-01-01 20:30:00,70,0,79.4,62,41,0,0
user_002,2023-01-01 21:00:00,61,0,57.6,0,25,0,0
user_002,2023-01-01 21:30:00,62,0,69.0,212,36,3,0
user_002,2023-01-01 22:00:00,78,1,81.9,0,21,3,0
user_002,2023-01-01 22:30:00,69,0,75.4,213,50,3,0
user_002,2023-01-01 23:00:00,71,0,79.9,101,16,4,0
user_002,2023-01-01 23:30:00,65,0,77.2,25,27,7,0
user_002,2023-01-02 00:00:00,56,4,81.4,0,27,0,0
user_002,2023-01-02 00:30:00,53,4,87.4,0,24,1,0
user_002,2023-01-02 01:00:00,54,4,69.3,0,20,2,0
user_002,2023-01-02 01:30:00,51,4,84.8,0,30,1,0
user_002,2023-01-02 02:00:00,52,4,82.4,0,58,0,0
user_002,2023-01-02 02:30:00,55,4,83.5,11,47,0,0
user_002,2023-01-02 03:00:00,56,4,76.9,152,80,1,0
user_002,2023-01-02 03:30:00,53,4,86.6,6,10,0,0
user_002,2023-01-02 04:00:00,50,4,86.5,0,31,5,0
user_002,2023-01-02 04:30:00,57,4,78.2,93,10,2,0
user_002,2023-01-02 05:00:00,50,4,81.6,208,16,4,0
user_002,2023-01-02 05:30:00,57,4,87.4,0,19,1,0
user_002,2023-01-02 06:00:00,55,4,79.4,0,31,0,0
user_002,2023-01-02 06:30:00,51,4,81.6,0,59,0,0
user_002,2023-01-02 07:00:00,88,1,70.2,1005,82,6,0
user_002,2023-01-02 07:30:00,106,1,81.4,718,113,2,0
user_002,2023-01-02 08:00:00,144,3,54.9,168,84,5,0
user_002,2023-01-02 08:30:00,100,1,70.5,580,99,2,0
user_002,2023-01-02 09:00:00,66,0,79.0,0,19,4,0
user_002,2023-01-02 09:30:00,70,0,82.6,167,25,5,0
user_002,2023-01-02 10:00:00,69,0,79.0,113,62,8,0
user_002,2023-01-02 10:30:00,68,0,83.4,191,48,5,0
user_002,2023-01-02 11:00:00,74,0,58.3,189,57,6,0
user_002,2023-01-02 11:30:00,76,1,65.1,0,52,5,0
user_002,2023-01-02 12:00:00,66,1,82.3,435,51,0,0
user_002,2023-01-02 12:30:00,78,1,80.7,310,80,0,0
user_002,2023-01-02 13:00:00,71,1,78.5,429,21,10,0
user_002,2023-01-02 13:30:00,70,0,73.5,0,87,4,0
user_002,2023-01-02 14:00:00,68,0,75.3,0,30,5,0
user_002,2023-01-02 14:30:00,70,0,77.2,0,54,3,0
user_002,2023-01-02 15:00:00,67,0,68.3,0,44,4,0
user_002,2023-01-02 15:30:00,70,0,80.5,0,44,6,0
user_002,2023-01-02 16:00:00,69,0,80.2,235,83,10,0
user_002,2023-01-02 16:30:00,65,0,66.2,416,48,3,0
user_002,2023-01-02 17:00:00,66,0,88.4,172,55,9,0
user_002,2023-01-02 17:30:00,69,0,86.1,100,10,6,0
user_002,2023-01-02 18:00:00,110,2,62.4,623,46,1,0
user_002,2023-01-02 18:30:00,89,1,71.2,501,79,0,0
user_002,2023-01-02 19:00:00,114,2,69.8,1005,67,2,0
user_002,2023-01-02 19:30:00,75,0,65.8,166,103,3,0
user_002,2023-01-02 20:00:00,86,1,83.8,241,29,6,0
user_002,2023-01-02 20:30:00,59,0,89.2,0,56,3,0
user_002,2023-01-02 21:00:00,66,0,83.5,26,35,3,0
user_002,2023-01-02 21:30:00,67,0,74.9,116,32,0,0
user_002,2023-01-02 22:00:00,70,0,76.4,0,48,5,0
user_002,2023-01-02 22:30:00,73,1,75.5,544,37,0,0
user_002,2023-01-02 23:00:00,68,0,84.0,271,30,3,0
user_002,2023-01-02 23:30:00,68,0,76.3,397,10,0,0
user_002,2023-01-03 00:00:00,55,4,75.1,0,52,6,0
user_002,2023-01-03 00:30:00,53,4,67.9,0,29,0,0
user_002,2023-01-03 01:00:00,48,4,82.3,0,10,1,0
user_002,2023-01-03 01:30:00,56,4,96.1,123,19,0,0
user_002,2023-01-03 02:00:00,54,4,80.7,0,60,3,0
user_002,2023-01-03 02:30:00,50,4,73.2,309,10,0,0
user_002,2023-01-03 03:00:00,53,4,72.2,286,10,0,0
user_002,2023-01-03 03:30:00,52,4,88.7,5,36,4,0
user_002,2023-01-03 04:00:00,50,4,77.0,0,39,2,0
user_002,2023-01-03 04:30:00,55,4,78.6,129,40,0,0
user_002,2023-01-03 05:00:00,55,4,78.3,0,17,0,0
user_002,2023-01-03 05:30:00,55,4,91.1,39,10,6,0
user_002,2023-01-03 06:00:00,54,4,71.6,0,97,1,0
user_002,2023-01-03 06:30:00,53,4,76.7,0,11,0,0
user_002,2023-01-03 07:00:00,98,1,68.0,726,70,3,0
user_002,2023-01-03 07:30:00,123,2,64.5,620,86,3,0
user_002,2023-01-03 08:00:00,141,3,58.9,556,103,5,0
user_002,2023-01-03 08:30:00,102,1,71.7,519,95,3,0
user_002,2023-01-03 09:00:00,62,0,61.4,20,51,5,0
user_002,2023-01-03 09:30:00,65,0,61.7,0,51,4,0
user_002,2023-01-03 10:00:00,69,0,88.8,0,31,6,0
user_002,2023-01-03 10:30:00,69,0,66.5,0,48,9,0
user_002,2023-01-03 11:00:00,72,0,87.3,25,79,4,0
user_002,2023-01-03 11:30:00,85,1,68.0,622,63,5,0
user_002,2023-01-03 12:00:00,69,0,82.0,0,64,3,0
user_002,2023-01-03 12:30:00,76,1,79.5,555,50,2,0
user_002,2023-01-03 13:00:00,68,0,67.5,337,35,5,0
user_002,2023-01-03 13:30:00,68,0,74.2,0,71,7,0
user_002,2023-01-03 14:00:00,70,0,66.7,193,62,4,0
user_002,2023-01-03 14:30:00,72,0,73.8,124,50,6,0
user_002,2023-01-03 15:00:00,82,1,67.0,241,56,4,0
user_002,2023-01-03 15:30:00,69,0,60.0,273,56,6,0
user_002,2023-01-03 16:00:00,68,0,90.4,195,60,6,0
user_002,2023-01-03 16:30:00,71,1,84.0,396,113,6,0
user_002,2023-01-03 17:00:00,81,1,62.6,45,13,8,0
user_002,2023-01-03 17:30:00,66,0,64.4,40,51,8,0
user_002,2023-01-03 18:00:00,75,0,78.2,0,69,2,0
user_002,2023-01-03 18:30:00,98,1,87.8,527,50,1,0
user_002,2023-01-03 19:00:00,97,1,63.3,725,64,0,0
user_002,2023-01-03 19:30:00,123,2,59.2,975,98,3,0
user_002,2023-01-03 20:00:00,69,0,79.6,0,37,3,0
user_002,2023-01-03 20:30:00,67,0,85.9,0,26,2,0
user_002,2023-01-03 21:00:00,69,0,74.6,0,42,1,0
user_002,2023-01-03 21:30:00,65,0,83.1,7,63,1,0
user_002,2023-01-03 22:00:00,71,0,77.1,311,35,4,0
user_002,2023-01-03 22:30:00,64,0,74.0,459,10,3,0
user_002,2023-01-03 23:00:00,66,0,78.4,0,81,4,0
user_002,2023-01-03 23:30:00,63,0,69.5,39,41,4,0
user_002,2023-01-04 00:00:00,53,4,76.1,99,10,0,0
user_002,2023-01-04 00:30:00,55,4,84.5,43,13,0,0
user_002,2023-01-04 01:00:00,57,4,76.9,0,25,0,0
user_002,2023-01-04 01:30:00,55,4,80.7,56,54,1,0
user_002,2023-01-04 02:00:00,55,4,73.4,135,10,0,0
user_002,2023-01-04 02:30:00,54,4,70.5,0,10,2,0
user_002,2023-01-04 03:00:00,51,4,75.2,0,19,0,0
user_002,2023-01-04 03:30:00,53,4,83.9,204,32,1,0
user_002,2023-01-04 04:00:00,55,4,74.6,0,29,4,0
user_002,2023-01-04 04:30:00,53,4,72.4,201,41,2,0
user_002,2023-01-04 05:00:00,52,4,85.0,211,27,0,0
user_002,2023-01-04 05:30:00,57,4,88.9,0,30,1,0
user_002,2023-01-04 06:00:00,56,4,84.8,0,36,0,0
user_002,2023-01-04 06:30:00,57,4,74.7,38,51,3,0
user_002,2023-01-04 07:00:00,120,2,64.7,483,70,4,0
user_002,2023-01-04 07:30:00,101,1,68.7,774,62,4,0
user_002,2023-01-04 08:00:00,116,2,63.3,875,75,4,0
user_002,2023-01-04 08:30:00,123,2,72.9,618,68,2,0
user_002,2023-01-04 09:00:00,67,0,78.0,0,40,3,0
user_002,2023-01-04 09:30:00,76,1,78.9,148,27,5,0
user_002,2023-01-04 10:00:00,71,1,81.7,455,55,8,0
user_002,2023-01-04 10:30:00,83,1,62.7,455,44,8,0
user_002,2023-01-04 11:00:00,69,0,80.3,148,24,7,0
user_002,2023-01-04 11:30:00,64,0,84.0,445,58,4,0
user_002,2023-01-04 12:00:00,70,1,79.7,511,23,1,0
user_002,2023-01-04 12:30:00,73,1,75.6,517,25,4,0
user_002,2023-01-04 13:00:00,69,0,81.7,0,62,3,0
user_002,2023-01-04 13:30:00,67,0,76.4,28,52,9,0
user_002,2023-01-04 14:00:00,69,0,82.6,10,46,5,0
user_002,2023-01-04 14:30:00,68,0,86.9,0,53,6,0
user_002,2023-01-04 15:00:00,80,1,71.8,352,55,3,0
user_002,2023-01-04 15:30:00,77,0,82.9,367,28,5,0
user_002,2023-01-04 16:00:00,65,0,74.0,0,46,6,0
user_002,2023-01-04 16:30:00,70,0,68.1,0,63,6,0
user_002,2023-01-04 17:00:00,63,0,76.5,0,59,4,0
user_002,2023-01-04 17:30:00,68,0,60.6,222,34,6,0
user_002,2023-01-04 18:00:00,92,1,70.5,584,75,2,0
user_002,2023-01-04 18:30:00,78,0,80.6,0,72,2,0
user_002,2023-01-04 19:00:00,87,1,77.0,317,63,4,0
user_002,2023-01-04 19:30:00,92,1,77.9,619,102,4,0
user_002,2023-01-04 20:00:00,66,0,79.8,0,94,1,0
user_002,2023-01-04 20:30:00,71,0,73.6,190,47,0,0
user_002,2023-01-04 21:00:00,66,0,66.5,36,45,4,0
user_002,2023-01-04 21:30:00,67,0,70.4,198,25,5,0
user_002,2023-01-04 22:00:00,67,0,68.4,77,30,0,0
user_002,2023-01-04 22:30:00,68,0,77.4,0,41,3,0
user_002,2023-01-04 23:00:00,65,0,79.8,222,56,5,0
user_002,2023-01-04 23:30:00,74,0,61.6,180,18,1,0
user_002,2023-01-05 00:00:00,51,4,90.4,267,21,0,0
user_002,2023-01-05 00:30:00,56,4,75.7,0,35,3,0
user_002,2023-01-05 01:00:00,54,4,72.0,0,25,2,0
user_002,2023-01-05 01:30:00,51,4,77.6,0,17,0,0
user_002,2023-01-05 02:00:00,55,4,66.8,0,10,0,0
user_002,2023-01-05 02:30:00,54,4,66.3,0,25,0,0
user_002,2023-01-05 03:00:00,52,4,81.5,0,10,0,0
user_002,2023-01-05 03:30:00,55,4,84.1,71,10,1,0
user_002,2023-01-05 04:00:00,54,4,82.5,25,41,1,0
user_002,2023-01-05 04:30:00,56,4,92.4,0,38,4,0
user_002,2023-01-05 05:00:00,55,4,78.6,73,42,4,0
user_002,2023-01-05 05:30:00,53,4,84.1,0,10,0,0
user_002,2023-01-05 06:00:00,57,4,76.1,8,39,4,0
user_002,2023-01-05 06:30:00,56,4,80.4,0,52,2,0
user_002,2023-01-05 07:00:00,109,1,69.2,605,78,0,0
user_002,2023-01-05 07:30:00,107,1,74.7,501,64,3,0
user_002,2023-01-05 08:00:00,119,2,69.6,801,71,4,0
user_002,2023-01-05 08:30:00,142,3,54.4,0,64,5,0
user_002,2023-01-05 09:00:00,67,0,77.0,0,40,5,0
user_002,2023-01-05 09:30:00,65,0,75.5,104,25,5,0
user_002,2023-01-05 10:00:00,85,1,70.1,439,61,3,0
user_002,2023-01-05 10:30:00,63,0,72.4,0,32,8,0
user_002,2023-01-05 11:00:00,86,1,70.6,446,40,7,0
user_002,2023-01-05 11:30:00,65,0,69.6,128,52,5,0
user_002,2023-01-05 12:00:00,84,1,66.9,474,101,3,0
user_002,2023-01-05 12:30:00,65,1,90.3,503,60,4,0
user_002,2023-01-05 13:00:00,67,0,67.2,0,36,2,0
user_002,2023-01-05 13:30:00,65,0,73.7,0,44,6,0
user_002,2023-01-05 14:00:00,67,0,73.3,400,52,7,0
user_002,2023-01-05 14:30:00,68,0,86.2,276,49,9,0
user_002,2023-01-05 15:00:00,66,0,75.8,0,47,6,0
user_002,2023-01-05 15:30:00,68,0,72.1,0,64,9,0
user_002,2023-01-05 16:00:00,81,1,77.1,119,60,7,0
user_002,2023-01-05 16:30:00,66,0,64.7,284,47,7,0
user_002,2023-01-05 17:00:00,83,1,66.5,417,52,6,0
user_002,2023-01-05 17:30:00,69,0,68.0,0,51,7,0
user_002,2023-01-05 18:00:00,74,0,73.5,0,68,0,0
user_002,2023-01-05 18:30:00,108,2,56.6,286,68,2,0
user_002,2023-01-05 19:00:00,87,1,68.0,165,79,5,0
user_002,2023-01-05 19:30:00,98,1,59.2,518,105,3,0
user_002,2023-01-05 20:00:00,67,0,83.8,14,16,2,0
user_002,2023-01-05 20:30:00,64,0,77.9,0,17,4,0
user_002,2023-01-05 21:00:00,65,0,72.1,0,65,3,0
user_002,2023-01-05 21:30:00,66,0,69.5,0,30,4,0
user_002,2023-01-05 22:00:00,75,1,72.9,0,58,4,0
user_002,2023-01-05 22:30:00,69,0,76.2,21,62,3,0
user_002,2023-01-05 23:00:00,70,1,83.4,414,32,1,0
user_002,2023-01-05 23:30:00,69,0,82.5,0,10,2,0
user_002,2023-01-06 00:00:00,55,4,81.1,0,15,0,0
user_002,2023-01-06 00:30:00,58,4,84.8,0,14,2,0
user_002,2023-01-06 01:00:00,52,4,69.4,223,52,2,0
user_002,2023-01-06 01:30:00,49,4,88.4,124,55,3,0
user_002,2023-01-06 02:00:00,52,4,83.9,0,10,0,0
user_002,2023-01-06 02:30:00,51,4,71.6,0,33,3,0
user_002,2023-01-06 03:00:00,52,4,85.2,237,25,5,0
user_002,2023-01-06 03:30:00,50,4,85.5,176,10,2,0
user_002,2023-01-06 04:00:00,54,4,84.0,337,16,0,0
user_002,2023-01-06 04:30:00,52,4,88.3,0,33,0,0
user_002,2023-01-06 05:00:00,56,4,79.2,50,10,1,0
user_002,2023-01-06 05:30:00,56,4,97.0,468,40,0,0
user_002,2023-01-06 06:00:00,54,4,78.3,0,15,4,0
user_002,2023-01-06 06:30:00,51,4,79.1,0,14,0,0
user_002,2023-01-06 07:00:00,119,2,64.2,1046,54,4,0
user_002,2023-01-06 07:30:00,119,2,63.1,380,80,2,0
user_002,2023-01-06 08:00:00,105,1,61.2,815,87,5,0
user_002,2023-01-06 08:30:00,93,1,74.5,485,73,4,0
user_002,2023-01-06 09:00:00,64,0,72.8,76,58,7,0
user_002,2023-01-06 09:30:00,81,1,88.5,372,44,6,0
user_002,2023-01-06 10:00:00,80,1,77.5,397,63,7,0
user_002,2023-01-06 10:30:00,69,0,66.0,0,33,5,0
user_002,2023-01-06 11:00:00,64,0,84.3,0,54,3,0
user_002,2023-01-06 11:30:00,66,0,78.3,9,20,4,0
user_002,2023-01-06 12:00:00,68,0,81.7,442,34,3,0
user_002,2023-01-06 12:30:00,75,1,77.7,840,61,2,0
user_002,2023-01-06 13:00:00,71,0,78.8,0,92,8,0
user_002,2023-01-06 13:30:00,64,0,82.7,340,74,10,0
user_002,2023-01-06 14:00:00,65,0,88.3,256,62,9,0
user_002,2023-01-06 14:30:00,73,0,71.0,0,20,4,0
user_002,2023-01-06 15:00:00,76,0,78.0,333,15,7,0
user_002,2023-01-06 15:30:00,66,0,71.5,11,45,7,0
user_002,2023-01-06 16:00:00,70,0,76.0,103,26,6,0
user_002,2023-01-06 16:30:00,71,0,77.6,0,49,6,0
user_002,2023-01-06 17:00:00,68,0,75.5,335,61,7,0
user_002,2023-01-06 17:30:00,69,0,80.3,0,62,4,0
user_002,2023-01-06 18:00:00,94,1,70.0,494,81,2,0
user_002,2023-01-06 18:30:00,81,0,90.3,232,39,0,0
user_002,2023-01-06 19:00:00,72,0,69.8,301,99,5,0
user_002,2023-01-06 19:30:00,72,0,84.9,202,44,0,0
user_002,2023-01-06 20:00:00,68,0,67.7,254,48,2,0
user_002,2023-01-06 20:30:00,66,0,82.2,0,25,2,0
user_002,2023-01-06 21:00:00,65,0,70.4,316,79,5,0
user_002,2023-01-06 21:30:00,69,0,70.6,0,12,1,0
user_002,2023-01-06 22:00:00,73,0,79.1,152,32,3,0
user_002,2023-01-06 22:30:00,66,0,59.2,53,64,3,0
user_002,2023-01-06 23:00:00,62,0,81.0,193,68,2,0
user_002,2023-01-06 23:30:00,65,0,74.5,0,44,0,0
user_002,2023-01-07 00:00:00,53,4,76.5,236,10,3,0
user_002,2023-01-07 00:30:00,50,4,82.4,0,12,1,0
user_002,2023-01-07 01:00:00,54,4,83.4,0,41,3,0
user_002,2023-01-07 01:30:00,52,4,90.5,129,10,3,0
user_002,2023-01-07 02:00:00,53,4,76.6,168,33,3,0
user_002,2023-01-07 02:30:00,53,4,99.9,74,41,1,0
user_002,2023-01-07 03:00:00,51,4,81.8,143,29,2,0
user_002,2023-01-07 03:30:00,59,4,84.0,0,58,1,0
user_002,2023-01-07 04:00:00,53,4,70.6,0,52,1,0
user_002,2023-01-07 04:30:00,53,4,88.4,66,25,3,0
user_002,2023-01-07 05:00:00,57,4,82.0,0,37,3,0
user_002,2023-01-07 05:30:00,51,4,81.5,80,50,2,0
user_002,2023-01-07 06:00:00,51,4,93.7,0,10,1,0
user_002,2023-01-07 06:30:00,55,4,81.9,9,13,2,0
user_002,2023-01-07 07:00:00,112,1,54.1,900,55,4,0
user_002,2023-01-07 07:30:00,120,2,55.8,738,66,6,0
user_002,2023-01-07 08:00:00,98,1,68.1,689,46,4,0
user_002,2023-01-07 08:30:00,90,1,74.4,743,98,3,0
user_002,2023-01-07 09:00:00,71,1,82.0,247,46,6,0
user_002,2023-01-07 09:30:00,86,1,73.7,189,40,6,0
user_002,2023-01-07 10:00:00,64,0,69.1,232,54,6,0
user_002,2023-01-07 10:30:00,63,0,72.4,303,42,6,0
user_002,2023-01-07 11:00:00,68,0,76.5,0,41,6,0
user_002,2023-01-07 11:30:00,78,1,71.9,385,56,5,0
user_002,2023-01-07 12:00:00,59,0,79.4,0,84,4,0
user_002,2023-01-07 12:30:00,85,1,86.0,202,65,4,0
user_002,2023-01-07 13:00:00,66,0,67.9,77,31,6,0
user_002,2023-01-07 13:30:00,63,0,76.5,94,55,7,0
user_002,2023-01-07 14:00:00,69,0,82.7,91,46,8,0
user_002,2023-01-07 14:30:00,78,1,75.3,284,10,5,0
user_002,2023-01-07 15:00:00,73,1,70.2,464,46,5,0
user_002,2023-01-07 15:30:00,66,0,70.9,0,68,3,0
user_002,2023-01-07 16:00:00,65,0,86.0,77,85,5,0
user_002,2023-01-07 16:30:00,66,0,68.0,254,51,2,0
user_002,2023-01-07 17:00:00,69,0,73.5,306,92,8,0
user_002,2023-01-07 17:30:00,76,1,66.1,66,56,5,0
user_002,2023-01-07 18:00:00,120,2,58.2,682,54,2,0
user_002,2023-01-07 18:30:00,73,0,65.6,225,58,4,0
user_002,2023-01-07 19:00:00,101,1,68.7,494,77,3,0
user_002,2023-01-07 19:30:00,95,1,57.2,895,30,4,0
user_002,2023-01-07 20:00:00,68,0,81.8,45,13,5,0
user_002,2023-01-07 20:30:00,76,1,74.9,22,57,0,0
user_002,2023-01-07 21:00:00,66,0,65.7,0,52,2,0
user_002,2023-01-07 21:30:00,69,0,74.2,0,18,4,0
user_002,2023-01-07 22:00:00,66,0,75.4,134,10,5,0
user_002,2023-01-07 22:30:00,66,0,78.3,0,35,2,0
user_002,2023-01-07 23:00:00,68,0,88.5,156,21,3,0
user_002,2023-01-07 23:30:00,67,0,91.1,550,10,0,0
user_002,2023-01-08 00:00:00,50,4,79.4,170,10,3,0
user_002,2023-01-08 00:30:00,54,4,75.0,429,21,0,0
user_002,2023-01-08 01:00:00,56,4,73.6,0,28,0,0
user_002,2023-01-08 01:30:00,50,4,84.9,160,10,4,0
user_002,2023-01-08 02:00:00,52,4,80.8,0,10,1,0
user_002,2023-01-08 02:30:00,52,4,61.7,0,27,0,0
user_002,2023-01-08 03:00:00,55,4,70.6,270,10,4,0
user_002,2023-01-08 03:30:00,47,4,76.2,4,26,1,0
user_002,2023-01-08 04:00:00,54,4,75.3,0,21,0,0
user_002,2023-01-08 04:30:00,53,4,73.7,136,10,0,0
user_002,2023-01-08 05:00:00,52,4,101.0,0,36,0,0
user_002,2023-01-08 05:30:00,53,4,81.2,196,10,6,0
user_002,2023-01-08 06:00:00,49,4,86.0,178,45,4,0
user_002,2023-01-08 06:30:00,59,4,95.7,0,10,2,0
user_002,2023-01-08 07:00:00,103,1,60.3,558,46,5,0
user_002,2023-01-08 07:30:00,129,2,58.7,460,70,3,0
user_002,2023-01-08 08:00:00,105,1,65.4,711,68,4,0
user_002,2023-01-08 08:30:00,95,1,73.6,717,51,3,0
user_002,2023-01-08 09:00:00,82,1,69.9,356,57,2,0
user_002,2023-01-08 09:30:00,66,0,70.5,419,49,7,0
user_002,2023-01-08 10:00:00,62,0,70.8,186,57,4,0
user_002,2023-01-08 10:30:00,63,0,71.2,0,36,8,0
user_002,2023-01-08 11:00:00,79,1,68.7,303,10,7,0
user_002,2023-01-08 11:30:00,81,1,89.7,554,25,4,0
user_002,2023-01-08 12:00:00,71,0,94.8,285,14,6,0
user_002,2023-01-08 12:30:00,72,1,77.5,262,64,2,0
user_002,2023-01-08 13:00:00,62,0,71.9,141,66,7,0
