Timestamp,ID,Day,Description,Duration,DurationAsString,Segments
07/01/2022 18:59:59,ydun27JYqN,20220107-19:00:01,Unknown (unable to detect activity),79199000,21:59:59,9
07/01/2022 18:59:59,ydun27JYqN,20220107-19:00:01,Other (unclassified fitness activity),3120000,00:52:00,3
07/01/2022 19:00:00,ydun27JYqN,20220107-19:00:01,Walking,4080000,01:08:00,5
07/01/2022 19:27:57,WPooa9cRhe,20220107-19:27:55,Unknown (unable to detect activity),75667711,21:01:07,12
07/01/2022 19:27:57,WPooa9cRhe,20220107-19:27:55,Walking,4544326,01:15:44,8
07/01/2022 19:27:57,WPooa9cRhe,20220107-19:27:55,In vehicle,3306963,00:55:06,2
07/01/2022 19:27:58,WPooa9cRhe,20220107-19:27:55,Other (unclassified fitness activity),2880000,00:48:00,3
07/01/2022 21:49:30,D39iyp2dlm,20211223-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2022 21:49:30,D39iyp2dlm,20211224-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2022 22:17:46,D39iyp2dlm,20211223-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2022 22:17:54,D39iyp2dlm,20211225-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2022 22:17:54,D39iyp2dlm,20211224-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
07/01/2022 22:17:55,D39iyp2dlm,20211223-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2022 08:20:30,4KIVcPBHLi,20211228-11:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2022 08:20:31,4KIVcPBHLi,20220107-11:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2022 14:00:02,IzZzhqcNgb,20220108-14:00:01,Unknown (unable to detect activity),85137630,23:38:57,2
08/01/2022 14:00:03,IzZzhqcNgb,20220108-14:00:01,Walking,1261370,00:21:01,1
08/01/2022 14:00:40,WjTSJGdBQj,20220108-14:00:38,Unknown (unable to detect activity),84179000,23:22:59,3
08/01/2022 14:00:40,WjTSJGdBQj,20220108-14:00:38,Other (unclassified fitness activity),2220000,00:37:00,2
08/01/2022 14:01:20,4KIVcPBHLi,20220108-14:01:18,Unknown (unable to detect activity),73079000,20:17:59,9
08/01/2022 14:01:20,4KIVcPBHLi,20220108-14:01:18,Other (unclassified fitness activity),7140000,01:59:00,5
08/01/2022 14:01:20,4KIVcPBHLi,20220108-14:01:18,Walking,6180000,01:43:00,3
08/01/2022 14:21:28,WjTSJGdBQj,20211231-17:59:59,Unknown (unable to detect activity),83579000,23:12:59,6
08/01/2022 14:21:29,WjTSJGdBQj,20211231-17:59:59,Walking,1440000,00:24:00,4
08/01/2022 14:21:29,WjTSJGdBQj,20211231-17:59:59,Other (unclassified fitness activity),1380000,00:23:00,1
08/01/2022 14:21:29,WjTSJGdBQj,20220104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2022 14:21:30,WjTSJGdBQj,20220107-17:59:59,Unknown (unable to detect activity),83519000,23:11:59,3
08/01/2022 14:21:30,WjTSJGdBQj,20220107-17:59:59,Other (unclassified fitness activity),2880000,00:48:00,2
08/01/2022 14:22:19,WjTSJGdBQj,20220108-14:22:17,Other (unclassified fitness activity),1200000,00:20:00,1
08/01/2022 14:22:19,WjTSJGdBQj,20220108-14:22:17,Unknown (unable to detect activity),85199000,23:39:59,1
08/01/2022 14:47:30,WjTSJGdBQj,20211231-17:59:59,Unknown (unable to detect activity),83579000,23:12:59,6
08/01/2022 14:47:30,WjTSJGdBQj,20211231-17:59:59,Walking,1440000,00:24:00,4
08/01/2022 14:47:31,WjTSJGdBQj,20220104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2022 14:47:31,WjTSJGdBQj,20211231-17:59:59,Other (unclassified fitness activity),1380000,00:23:00,1
08/01/2022 19:00:01,vCTkloMaa0,20220108-19:00:03,Other (unclassified fitness activity),7080000,01:58:00,6
08/01/2022 19:00:02,vCTkloMaa0,20220108-19:00:03,Unknown (unable to detect activity),75719000,21:01:59,13
08/01/2022 19:00:02,vCTkloMaa0,20220108-19:00:03,Walking,3600000,01:00:00,7
08/01/2022 19:00:03,ydun27JYqN,20220108-19:00:05,Unknown (unable to detect activity),79199000,21:59:59,9
08/01/2022 19:00:03,ydun27JYqN,20220108-19:00:05,Other (unclassified fitness activity),4320000,01:12:00,4
08/01/2022 19:00:04,ydun27JYqN,20220108-19:00:05,Walking,2880000,00:48:00,4
08/01/2022 19:40:24,D39iyp2dlm,20220108-19:33:56,Unknown (unable to detect activity),71879000,19:57:59,13
08/01/2022 19:40:24,D39iyp2dlm,20220108-19:33:56,Other (unclassified fitness activity),10920000,03:02:00,6
08/01/2022 19:40:25,D39iyp2dlm,20220108-19:33:56,Walking,3600000,01:00:00,6
08/01/2022 20:30:55,QNCD3NFtji,20220108-20:30:58,Unknown (unable to detect activity),86399000,23:59:59,1
08/01/2022 23:06:15,QNCD3NFtji,20220108-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2022 00:50:28,D39iyp2dlm,20220109-00:44:01,Other (unclassified fitness activity),2400000,00:40:00,3
09/01/2022 00:50:28,D39iyp2dlm,20220109-00:44:01,Unknown (unable to detect activity),78959000,21:55:59,10
09/01/2022 00:50:29,D39iyp2dlm,20220109-00:44:01,Walking,5040000,01:24:00,7
09/01/2022 14:00:38,4KIVcPBHLi,20220109-14:00:37,Unknown (unable to detect activity),84419000,23:26:59,4
09/01/2022 14:00:39,4KIVcPBHLi,20220109-14:00:37,Walking,1980000,00:33:00,3
09/01/2022 14:04:12,WjTSJGdBQj,20211231-17:59:59,Unknown (unable to detect activity),83579000,23:12:59,6
09/01/2022 14:04:12,WjTSJGdBQj,20211231-17:59:59,Walking,1440000,00:24:00,4
09/01/2022 14:04:12,WjTSJGdBQj,20220104-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2022 14:04:12,WjTSJGdBQj,20211231-17:59:59,Other (unclassified fitness activity),1380000,00:23:00,1
09/01/2022 14:04:18,WjTSJGdBQj,20220109-14:04:16,Unknown (unable to detect activity),85199000,23:39:59,3
09/01/2022 14:04:18,WjTSJGdBQj,20220109-14:04:16,Other (unclassified fitness activity),960000,00:16:00,1
09/01/2022 14:04:18,WjTSJGdBQj,20220109-14:04:16,Walking,240000,00:04:00,1
09/01/2022 14:07:31,D39iyp2dlm,20220109-14:01:05,Other (unclassified fitness activity),6240000,01:44:00,6
09/01/2022 14:07:32,D39iyp2dlm,20220109-14:01:05,Unknown (unable to detect activity),71999000,19:59:59,20
09/01/2022 14:07:32,D39iyp2dlm,20220109-14:01:05,Walking,8160000,02:16:00,14
09/01/2022 14:07:44,D39iyp2dlm,20211225-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2022 14:07:44,D39iyp2dlm,20220109-17:59:59,Other (unclassified fitness activity),6240000,01:44:00,6
09/01/2022 14:07:44,D39iyp2dlm,20220109-17:59:59,Unknown (unable to detect activity),71999000,19:59:59,20
09/01/2022 14:07:44,D39iyp2dlm,20211224-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2022 14:07:45,D39iyp2dlm,20220109-17:59:59,Walking,8160000,02:16:00,14
09/01/2022 14:07:45,D39iyp2dlm,20211223-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2022 14:10:50,D39iyp2dlm,20211225-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2022 14:10:53,D39iyp2dlm,20211224-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2022 14:10:54,D39iyp2dlm,20211223-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
09/01/2022 19:00:38,WPooa9cRhe,20220109-19:00:36,Other (unclassified fitness activity),2340000,00:39:00,1
09/01/2022 19:00:39,WPooa9cRhe,20220109-19:00:36,Unknown (unable to detect activity),77862706,21:37:42,15
09/01/2022 19:00:39,WPooa9cRhe,20220109-19:00:36,Walking,5241242,01:27:21,17
09/01/2022 19:00:39,WPooa9cRhe,20220109-19:00:36,In vehicle,955051,00:15:55,2
09/01/2022 19:03:59,vCTkloMaa0,20220109-19:04:02,Unknown (unable to detect activity),70019000,19:26:59,14
09/01/2022 19:04:00,vCTkloMaa0,20220109-19:04:02,Other (unclassified fitness activity),13920000,03:52:00,8
09/01/2022 19:04:00,vCTkloMaa0,20220109-19:04:02,Walking,2460000,00:41:00,5
09/01/2022 19:11:38,D39iyp2dlm,20220109-19:05:11,Other (unclassified fitness activity),11100000,03:05:00,10
09/01/2022 19:11:38,D39iyp2dlm,20220109-19:05:11,Unknown (unable to detect activity),62699000,17:24:59,32
09/01/2022 19:11:39,D39iyp2dlm,20220109-19:05:11,Walking,12600000,03:30:00,22
09/01/2022 19:36:33,ydun27JYqN,20220109-19:36:36,Unknown (unable to detect activity),82739000,22:58:59,8
09/01/2022 19:36:34,ydun27JYqN,20220109-19:36:36,Walking,2520000,00:42:00,6
09/01/2022 19:36:34,ydun27JYqN,20220109-19:36:36,Other (unclassified fitness activity),1140000,00:19:00,1
09/01/2022 22:54:21,QNCD3NFtji,20220109-22:54:18,Unknown (unable to detect activity),77579000,21:32:59,11
09/01/2022 22:54:21,QNCD3NFtji,20220109-22:54:18,Other (unclassified fitness activity),7260000,02:01:00,6
09/01/2022 22:54:21,QNCD3NFtji,20220109-22:54:18,Walking,1560000,00:26:00,4
10/01/2022 14:00:12,moto-g,20220110-14:00:10,Unknown (unable to detect activity),86399000,23:59:59,1
10/01/2022 14:00:29,4KIVcPBHLi,20220110-14:00:28,Unknown (unable to detect activity),82139000,22:48:59,8
10/01/2022 14:00:29,4KIVcPBHLi,20220110-14:00:28,Other (unclassified fitness activity),2700000,00:45:00,2
10/01/2022 14:00:30,4KIVcPBHLi,20220110-14:00:28,Walking,1560000,00:26:00,5
10/01/2022 19:00:59,WPooa9cRhe,20220110-19:00:57,Unknown (unable to detect activity),79388314,22:03:08,10
10/01/2022 19:00:59,WPooa9cRhe,20220110-19:00:57,Walking,1208662,00:20:08,5
10/01/2022 19:01:00,WPooa9cRhe,20220110-19:00:57,Other (unclassified fitness activity),4020000,01:07:00,3
10/01/2022 19:01:00,WPooa9cRhe,20220110-19:00:57,In vehicle,1782024,00:29:42,1
10/01/2022 19:21:40,D39iyp2dlm,20220110-19:15:12,Walking,12780000,03:33:00,20
10/01/2022 19:21:40,D39iyp2dlm,20220110-19:15:12,Unknown (unable to detect activity),71639000,19:53:59,22
10/01/2022 19:21:40,D39iyp2dlm,20220110-19:15:12,Other (unclassified fitness activity),1980000,00:33:00,2
10/01/2022 22:10:53,QNCD3NFtji,20220110-22:10:56,Unknown (unable to detect activity),84779000,23:32:59,4
10/01/2022 22:10:54,QNCD3NFtji,20220110-22:10:56,Other (unclassified fitness activity),1140000,00:19:00,1
10/01/2022 22:10:54,QNCD3NFtji,20220110-22:10:56,Walking,480000,00:08:00,2
11/01/2022 08:33:07,QNCD3NFtji,20220108-17:59:59,Unknown (unable to detect activity),84359000,23:25:59,3
11/01/2022 08:33:08,QNCD3NFtji,20220108-17:59:59,Other (unclassified fitness activity),2040000,00:34:00,2
11/01/2022 09:19:20,D39iyp2dlm,20211225-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
11/01/2022 09:19:24,D39iyp2dlm,20211224-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
11/01/2022 09:19:27,D39iyp2dlm,20211223-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
11/01/2022 09:19:36,D39iyp2dlm,20220111-09:13:09,Unknown (unable to detect activity),78419000,21:46:59,10
11/01/2022 09:19:37,D39iyp2dlm,20220111-09:13:09,Walking,3540000,00:59:00,5
11/01/2022 09:19:38,D39iyp2dlm,20220111-09:13:09,Other (unclassified fitness activity),4440000,01:14:00,4
11/01/2022 14:00:04,4KIVcPBHLi,20220111-14:00:01,Unknown (unable to detect activity),85019000,23:36:59,3
11/01/2022 14:00:04,4KIVcPBHLi,20220111-14:00:01,Walking,300000,00:05:00,1
11/01/2022 14:00:05,4KIVcPBHLi,20220111-14:00:01,Other (unclassified fitness activity),1080000,00:18:00,1
11/01/2022 19:00:22,WPooa9cRhe,20220111-19:00:15,Unknown (unable to detect activity),79248975,22:00:48,15
11/01/2022 19:00:22,WPooa9cRhe,20220111-19:00:15,Walking,3274124,00:54:34,11
11/01/2022 19:00:23,WPooa9cRhe,20220111-19:00:15,Other (unclassified fitness activity),1980000,00:33:00,2
11/01/2022 19:00:24,WPooa9cRhe,20220111-19:00:15,In vehicle,1895901,00:31:35,1
11/01/2022 19:12:09,WjTSJGdBQj,20220111-19:12:06,Unknown (unable to detect activity),86399000,23:59:59,1
11/01/2022 19:13:44,D39iyp2dlm,20220111-19:07:15,Unknown (unable to detect activity),62099000,17:14:59,27
11/01/2022 19:13:45,D39iyp2dlm,20220111-19:07:15,Walking,7440000,02:04:00,14
11/01/2022 19:13:45,D39iyp2dlm,20220111-19:07:15,Other (unclassified fitness activity),16860000,04:41:00,12
11/01/2022 20:30:32,QNCD3NFtji,20220111-20:30:29,Unknown (unable to detect activity),81179000,22:32:59,5
11/01/2022 20:30:33,QNCD3NFtji,20220111-20:30:29,Other (unclassified fitness activity),4500000,01:15:00,2
11/01/2022 20:30:33,QNCD3NFtji,20220111-20:30:29,Walking,720000,00:12:00,2
12/01/2022 10:07:27,IzZzhqcNgb,20220112-10:07:27,Unknown (unable to detect activity),86399000,23:59:59,1
12/01/2022 10:07:44,IzZzhqcNgb,20220108-11:59:59,Unknown (unable to detect activity),85137630,23:38:57,2
12/01/2022 10:07:44,IzZzhqcNgb,20220108-11:59:59,Walking,1261370,00:21:01,1
12/01/2022 10:07:45,IzZzhqcNgb,20220112-11:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
12/01/2022 19:00:29,WjTSJGdBQj,20220112-19:00:27,Unknown (unable to detect activity),86399000,23:59:59,1
12/01/2022 19:00:42,WPooa9cRhe,20220112-19:00:40,Unknown (unable to detect activity),75626892,21:00:26,13
12/01/2022 19:00:42,WPooa9cRhe,20220112-19:00:40,Walking,4707067,01:18:27,11
12/01/2022 19:00:42,WPooa9cRhe,20220112-19:00:40,Other (unclassified fitness activity),4500000,01:15:00,4
12/01/2022 19:00:43,WPooa9cRhe,20220112-19:00:40,In vehicle,1565040,00:26:05,2
12/01/2022 19:04:21,QNCD3NFtji,20220112-19:04:25,Unknown (unable to detect activity),84719000,23:31:59,2
12/01/2022 19:04:21,QNCD3NFtji,20220112-19:04:25,Other (unclassified fitness activity),1680000,00:28:00,1
12/01/2022 19:09:40,D39iyp2dlm,20220112-19:03:12,Unknown (unable to detect activity),64919000,18:01:59,26
12/01/2022 19:09:40,D39iyp2dlm,20220112-19:03:12,Walking,7980000,02:13:00,15
12/01/2022 19:09:40,D39iyp2dlm,20220112-19:03:12,Other (unclassified fitness activity),13500000,03:45:00,10
13/01/2022 00:12:06,4KIVcPBHLi,20220113-00:12:05,Unknown (unable to detect activity),86399000,23:59:59,1
13/01/2022 14:08:08,D39iyp2dlm,20211225-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
13/01/2022 14:08:08,D39iyp2dlm,20211224-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
13/01/2022 14:08:09,D39iyp2dlm,20211223-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
13/01/2022 16:32:07,4KIVcPBHLi,20220113-16:32:06,Unknown (unable to detect activity),86399000,23:59:59,1
13/01/2022 19:05:48,QNCD3NFtji,20220113-19:05:47,Unknown (unable to detect activity),86399000,23:59:59,1
13/01/2022 19:06:34,D39iyp2dlm,20220113-19:00:07,Unknown (unable to detect activity),66239000,18:23:59,24
13/01/2022 19:06:35,D39iyp2dlm,20220113-19:00:07,Other (unclassified fitness activity),14520000,04:02:00,10
13/01/2022 19:06:35,D39iyp2dlm,20220113-19:00:07,Walking,5640000,01:34:00,13
14/01/2022 19:00:03,QNCD3NFtji,20220114-19:00:05,Unknown (unable to detect activity),83819000,23:16:59,5
14/01/2022 19:00:03,QNCD3NFtji,20220114-19:00:05,Other (unclassified fitness activity),1440000,00:24:00,1
14/01/2022 19:00:04,QNCD3NFtji,20220114-19:00:05,Walking,1140000,00:19:00,3
14/01/2022 19:15:06,D39iyp2dlm,20220114-19:08:30,Unknown (unable to detect activity),65279000,18:07:59,25
14/01/2022 19:15:06,D39iyp2dlm,20220114-19:08:30,Walking,6780000,01:53:00,14
14/01/2022 19:15:06,D39iyp2dlm,20220114-19:08:30,Other (unclassified fitness activity),14340000,03:59:00,10
15/01/2022 19:04:00,vCTkloMaa0,20220115-19:04:02,Unknown (unable to detect activity),68399000,18:59:59,19
15/01/2022 19:04:00,vCTkloMaa0,20220115-19:04:02,Walking,6180000,01:43:00,10
15/01/2022 19:04:00,vCTkloMaa0,20220115-19:04:02,Other (unclassified fitness activity),11820000,03:17:00,8
15/01/2022 19:08:53,D39iyp2dlm,20220115-19:02:17,Unknown (unable to detect activity),72899000,20:14:59,15
15/01/2022 19:08:54,D39iyp2dlm,20220115-19:02:17,Other (unclassified fitness activity),8640000,02:24:00,6
15/01/2022 19:08:54,D39iyp2dlm,20220115-19:02:17,Walking,4860000,01:21:00,8
15/01/2022 19:15:19,QNCD3NFtji,20220115-19:15:18,Unknown (unable to detect activity),78659000,21:50:59,9
15/01/2022 19:15:19,QNCD3NFtji,20220115-19:15:18,Walking,900000,00:15:00,3
15/01/2022 19:15:19,QNCD3NFtji,20220115-19:15:18,Other (unclassified fitness activity),6840000,01:54:00,5
17/01/2022 14:32:41,ydun27JYqN,20220117-14:32:43,Unknown (unable to detect activity),72119000,20:01:59,19
17/01/2022 14:32:41,ydun27JYqN,20220117-14:32:43,Walking,7500000,02:05:00,13
17/01/2022 14:32:41,ydun27JYqN,20220117-14:32:43,Other (unclassified fitness activity),6780000,01:53:00,5
17/01/2022 15:06:01,ydun27JYqN,20220117-15:06:05,Unknown (unable to detect activity),72119000,20:01:59,19
17/01/2022 15:06:02,ydun27JYqN,20220117-15:06:05,Walking,7500000,02:05:00,13
17/01/2022 15:06:02,ydun27JYqN,20220117-15:06:05,Other (unclassified fitness activity),6780000,01:53:00,5
17/01/2022 15:29:09,vCTkloMaa0,20220117-15:29:13,Unknown (unable to detect activity),75779000,21:02:59,13
17/01/2022 15:29:10,vCTkloMaa0,20220117-15:29:13,Walking,1920000,00:32:00,5
17/01/2022 15:29:10,vCTkloMaa0,20220117-15:29:13,Other (unclassified fitness activity),8700000,02:25:00,7
17/01/2022 16:04:33,ydun27JYqN,20220117-16:04:36,Unknown (unable to detect activity),72119000,20:01:59,19
17/01/2022 16:04:33,ydun27JYqN,20220117-16:04:36,Walking,7500000,02:05:00,13
17/01/2022 16:04:33,ydun27JYqN,20220117-16:04:36,Other (unclassified fitness activity),6780000,01:53:00,5
17/01/2022 16:04:54,ydun27JYqN,20220117-16:04:58,Unknown (unable to detect activity),72119000,20:01:59,19
17/01/2022 16:04:54,ydun27JYqN,20220117-16:04:58,Walking,7500000,02:05:00,13
17/01/2022 16:04:54,ydun27JYqN,20220117-16:04:58,Other (unclassified fitness activity),6780000,01:53:00,5
17/01/2022 16:59:45,ydun27JYqN,20220117-16:59:45,Unknown (unable to detect activity),72119000,20:01:59,19
17/01/2022 16:59:45,ydun27JYqN,20220117-16:59:45,Walking,7500000,02:05:00,13
17/01/2022 16:59:45,ydun27JYqN,20220117-16:59:45,Other (unclassified fitness activity),6780000,01:53:00,5
17/01/2022 17:38:18,WPooa9cRhe,20220117-17:38:15,Unknown (unable to detect activity),68198281,18:56:38,20
17/01/2022 17:38:18,WPooa9cRhe,20220117-17:38:15,Walking,6964048,01:56:04,19
17/01/2022 17:38:18,WPooa9cRhe,20220117-17:38:15,Other (unclassified fitness activity),4860000,01:21:00,4
17/01/2022 17:38:19,WPooa9cRhe,20220117-17:38:15,In vehicle,6376670,01:46:16,3
17/01/2022 17:46:57,WPooa9cRhe,20220117-17:46:55,Unknown (unable to detect activity),68198281,18:56:38,20
17/01/2022 17:46:58,WPooa9cRhe,20220117-17:46:55,Walking,6964048,01:56:04,19
17/01/2022 17:46:58,WPooa9cRhe,20220117-17:46:55,Other (unclassified fitness activity),4860000,01:21:00,4
17/01/2022 17:46:58,WPooa9cRhe,20220117-17:46:55,In vehicle,6376670,01:46:16,3
17/01/2022 19:00:06,WPooa9cRhe,20220117-19:00:03,Unknown (unable to detect activity),68198281,18:56:38,20
17/01/2022 19:00:07,WPooa9cRhe,20220117-19:00:03,Walking,6964048,01:56:04,19
17/01/2022 19:00:07,WPooa9cRhe,20220117-19:00:03,Other (unclassified fitness activity),4860000,01:21:00,4
17/01/2022 19:00:07,WPooa9cRhe,20220117-19:00:03,In vehicle,6376670,01:46:16,3
17/01/2022 19:08:00,ydun27JYqN,20220117-19:08:03,Unknown (unable to detect activity),72119000,20:01:59,19
17/01/2022 19:08:00,ydun27JYqN,20220117-19:08:03,Walking,7500000,02:05:00,13
17/01/2022 19:08:00,ydun27JYqN,20220117-19:08:03,Other (unclassified fitness activity),6780000,01:53:00,5
18/01/2022 15:28:56,ydun27JYqN,20220118-15:28:59,Unknown (unable to detect activity),83039000,23:03:59,9
18/01/2022 15:28:56,ydun27JYqN,20220118-15:28:59,Walking,3360000,00:56:00,8
18/01/2022 16:31:14,ydun27JYqN,20220118-16:31:18,Unknown (unable to detect activity),83039000,23:03:59,9
18/01/2022 16:31:15,ydun27JYqN,20220118-16:31:18,Walking,3360000,00:56:00,8
18/01/2022 19:00:14,WPooa9cRhe,20220118-19:00:11,Unknown (unable to detect activity),74319891,20:38:39,17
18/01/2022 19:00:14,WPooa9cRhe,20220118-19:00:11,Walking,3979109,01:06:19,10
18/01/2022 19:00:14,WPooa9cRhe,20220118-19:00:11,Other (unclassified fitness activity),8100000,02:15:00,8
19/01/2022 10:04:26,ydun27JYqN,20220119-10:04:29,Walking,3780000,01:03:00,6
19/01/2022 10:04:26,ydun27JYqN,20220119-10:04:29,Unknown (unable to detect activity),78359000,21:45:59,9
19/01/2022 10:04:27,ydun27JYqN,20220119-10:04:29,Other (unclassified fitness activity),4260000,01:11:00,3
19/01/2022 16:27:24,ydun27JYqN,20211223-17:59:59,Unknown (unable to detect activity),84359000,23:25:59,3
19/01/2022 16:27:25,ydun27JYqN,20211223-17:59:59,Other (unclassified fitness activity),1260000,00:21:00,1
19/01/2022 16:27:25,ydun27JYqN,20211223-17:59:59,Walking,780000,00:13:00,1
19/01/2022 16:44:00,ydun27JYqN,20220119-16:44:04,Walking,4920000,01:22:00,8
19/01/2022 16:44:01,ydun27JYqN,20220119-16:44:04,Unknown (unable to detect activity),77219000,21:26:59,11
19/01/2022 16:44:01,ydun27JYqN,20220119-16:44:04,Other (unclassified fitness activity),4260000,01:11:00,3
19/01/2022 16:46:56,ydun27JYqN,20220119-16:47:00,Walking,4920000,01:22:00,8
19/01/2022 16:46:57,ydun27JYqN,20220119-16:47:00,Unknown (unable to detect activity),77219000,21:26:59,11
19/01/2022 16:46:57,ydun27JYqN,20220119-16:47:00,Other (unclassified fitness activity),4260000,01:11:00,3
